"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,28847,28847,28847,30745,32643,34541,36439,39432,42426,43022,43619,41330,39041,39160,39280,39400,39519,39352,39184,38668,38152,37674,37195,38034,38874,39713,40552,38845,37138,35431,35431
2,6611,6611,6611,6464,6318,6171,6024,6416,6808,7406,8003,7433,6863,6811,6759,6707,6655,7792,8930,8198,7465,6640,5815,5564,5314,5064,4813,4884,4956,5027,5027
3,21903,21903,21903,21896,21890,21883,21876,21594,21312,22160,23008,20402,17797,17998,18199,18400,18601,18840,19079,17976,16873,15443,14013,14204,14394,14584,14775,14115,13456,12796,12796
4,23226,23226,23226,21939,20652,19365,18078,18401,18724,21545,24366,19753,15140,15759,16378,16998,17617,18278,18938,15718,12497,14034,15571,13870,12170,10470,8769,8788,8807,8826,8826
5,7338,7338,7338,6778,6218,5659,5099,6164,7230,6782,6334,5724,5115,5369,5622,5876,6130,6366,6603,6032,5460,4942,4423,4421,4418,4416,4414,3915,3416,2917,2917
6,3955,3955,3955,3252,2549,1846,1143,1257,1371,1443,1515,2444,3373,3914,4454,4995,5536,5138,4739,4314,3888,4292,4696,5149,5602,6054,6507,5314,4122,2929,2929
7,392,392,392,369,346,324,301,182,64,188,311,249,187,433,680,926,1172,744,315,247,179,148,117,105,94,82,70,78,86,94,94
