"id","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1,200,67,200,200,267,267,240,267,600,600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1410,700,1715,1605,1800,1490,1380,910,900,1150,1550,945,800,650,485,750,600,462,524,445,399,335,447,324,349,312,144,377,381,275,813
3,200,67,200,200,200,200,200,214,200,200,200,200,0,0,0,0,0,0,0,0,0,0,313,346,345,342,345,345,345,348,359
4,323,165,404,421,383,301,698,614,318,600,720,432,491,396,398,474,408,389,344,529,469,452,435,414,476,475,381,447,580,353,476
5,328,147,355,367,402,435,625,397,420,402,500,505,631,591,530,606,564,623,626,646,461,420,1173,800,897,880,606,606,606,606,533
6,323,139,341,364,380,461,835,782,590,230,520,494,282,184,116,199,268,224,163,163,148,135,226,226,341,476,547,448,614,676,1000
7,600,327,798,582,702,703,641,220,121,90,200,121,242,122,243,122,98,195,98,105,126,88,88,95,100,90,99,104,106,106,143
