"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,40443,40443,40443,30916,21388,11861,2334,2024,1714,1502,1289,14912,28534,21706,14878,8051,1223,9482,17741,9878,2014,5389,8764,11419,14074,16728,19383,18228,17073,15918,15918
2,4830,4830,4830,3811,2792,1773,754,846,937,962,988,1302,1615,1570,1524,1478,1433,1206,980,910,841,744,647,1021,1394,1768,2142,2947,3753,4558,4558
3,42309,42309,42309,32255,22202,12148,2094,1936,1778,1634,1491,9286,17081,13184,9288,5391,1494,8164,14834,8322,1810,4684,7559,8141,8723,9305,9887,10530,11173,11816,11816
4,11476,11476,11476,10586,9697,8808,7918,7604,7289,5795,4301,5714,7126,6548,5970,5393,4815,6464,8112,6456,4801,4909,5017,5872,6726,7580,8435,8562,8688,8815,8815
5,21124,21124,21124,20978,20832,20685,20539,18239,15939,15368,14798,11035,7272,6457,5642,4826,4011,4178,4346,5080,5815,6477,7139,6542,5945,5348,4751,5869,6987,8105,8105
6,67492,67492,67492,63524,59556,55589,51621,47956,44290,37675,31060,32110,33159,32083,31007,29931,28855,28298,27740,26910,26081,35036,43990,45366,46742,48117,49493,58366,67240,76113,76113
7,1049,1049,1049,1037,1025,1013,1001,1145,1289,997,705,709,713,818,924,1030,1135,1144,1153,942,732,572,411,796,1180,1565,1950,1916,1882,1848,1848
