id,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
1,1053,774,1117,949,977,862,950,1008,782,813,637,761,896,975,753,893,861,850,736,848,792,761,792,788,792,661,826,786,763,773,735
2,1406,989,1367,1254,1140,1300,950,1038,546,970,754,616,1318,1119,722,1173,955,1049,919,1074,1091,1129,1071,906,1012,906,960,996,970,1040,1090
3,1091,950,1150,861,1007,615,603,858,810,1091,667,950,1083,1083,1076,1023,1023,1079,613,904,901,903,855,855,934,654,1028,979,886,975,796
4,776,676,725,744,643,538,933,820,560,715,600,600,928,940,434,762,743,731,485,928,929,879,738,785,796,494,689,703,629,642,569
5,778,636,637,784,867,855,841,813,562,718,471,680,765,694,658,941,796,816,629,904,875,861,906,701,1000,691,0,0,0,0,0
6,1058,624,1166,1367,1287,700,549,663,600,687,317,667,501,424,498,672,370,813,363,806,725,782,592,561,502,200,680,782,1016,1155,1000
7,657,790,661,539,629,195,300,351,212,433,171,171,409,409,432,442,308,333,167,796,762,714,935,820,0,0,0,862,844,861,878
