"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,0,0,0,0,0,0,0,0,0,0,0,34917,69834,58436,47037,35638,24240,21926,19611,28876,38140,24858,11576,12774,13972,15170,16368,17418,18467,19517,19517
2,0,0,0,0,0,0,0,0,0,0,0,6336,12672,14485,16298,18111,19924,21022,22120,22706,23293,25439,27585,25036,22487,19938,17389,15411,13433,11455,11455
3,0,0,0,0,0,0,0,0,0,0,0,80540,161080,136487,111894,87300,62707,51928,41150,39934,38718,65450,92181,93150,94120,95090,96059,73720,51381,29042,29042
4,0,0,0,0,0,0,0,0,0,0,0,20664,41328,39733,38138,36542,34947,33200,31454,28682,25911,26776,27640,26590,25540,24491,23441,18113,12785,7457,7457
5,0,0,0,0,0,0,0,0,0,0,0,1162928,2325855,1905082,1484310,1063538,642765,601848,560930,666078,771227,694924,618622,592259,565896,539533,513170,643535,773901,904266,904266
6,0,0,0,0,0,0,0,0,0,0,0,29300,58601,63346,68090,72834,77579,64538,51496,49920,48343,48812,49280,40830,32381,23932,15482,16033,16584,17135,17135
7,0,0,0,0,0,0,0,0,0,0,0,4173,8346,9666,10986,12307,13627,13202,12778,9604,6429,6412,6395,6856,7318,7780,8241,7962,7683,7404,7404
