"id","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1,533946,533946,533946,577660,621373,665087,708801,576376,443952,426385,408818,398520,388222,403879,419536,435193,450850,397294,343738,312556,281374,290818,300262,296201,292139,288078,284017,283190,282362,281535,281535
2,110269,110269,110269,106025,101781,97537,93293,91918,90542,89185,87827,93716,99605,102647,105688,108729,111771,90793,69814,66316,62819,62796,62773,60092,57411,54730,52049,50783,49517,48252,48252
3,1225557,1225557,1225557,1211658,1197760,1183861,1169962,1230577,1291192,1311937,1332682,1357604,1382526,1378896,1375267,1371637,1368007,1329292,1290577,1245140,1199702,1319623,1439543,1289657,1139770,989883,839996,921466,1002936,1084406,1084406
4,165841,165841,165841,168143,170444,172745,175047,170292,165537,175250,184962,152645,120329,119854,119380,118905,118430,102486,86542,82564,78586,73128,67670,69418,71166,72914,74662,72301,69940,67579,67579
5,944593,944593,944593,934967,925340,915714,906088,968225,1030363,997136,963908,1143590,1323272,1278140,1233008,1187876,1142743,979513,816283,891210,966137,1264732,1563328,1560325,1557322,1554320,1551317,1437004,1322692,1208380,1208380
6,114451,114451,114451,109943,105436,100928,96421,85365,74309,73576,72844,86981,101119,93188,85256,77325,69394,57740,46085,38500,30914,31161,31407,30304,29200,28097,26993,24632,22271,19910,19910
7,67597,67597,67597,66314,65031,63748,62465,54089,45713,41295,36877,38459,40041,35673,31305,26937,22569,19547,16526,14168,11811,12239,12668,12415,12161,11908,11655,11614,11573,11533,11533
