"id","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,2538551,2538551,2538551,2379162,2219773,2060384,1900995,1890624,1880252,1787722,1695191,1970350,2245509,2118966,1992422,1865878,1739335,1557869,1376403,1197020,1017638,1344340,1671041,1593581,1516121,1438661,1361201,1235014,1108828,982641,982641
2,182443,182443,182443,188640,194836,201033,207230,174246,141261,148219,155177,228508,301838,264847,227856,190864,153873,153450,153026,150220,147414,287964,428513,433454,438396,443337,448278,460319,472359,484400,484400
3,8101771,8101771,8101771,8357403,8613034,8868666,9124298,7834672,6545047,7172110,7799174,9402896,11006619,10646997,10287375,9927753,9568131,9669556,9770981,9783412,9795842,10744214,11692587,11465648,11238709,11011770,10784831,11616340,12447850,13279359,13279359
4,304309,304309,304309,298641,292972,287304,281636,232480,183324,249748,316173,280119,244065,210770,177476,144182,110887,161329,211771,186115,160459,241162,321866,276759,231652,186545,141438,138311,135184,132057,132057
5,6338419,6338419,6338419,6659965,6981510,7303056,7624602,7746894,7869186,8357158,8845129,9277905,9710681,9053931,8397182,7740432,7083682,6469020,5854359,4675790,3497221,4335470,5173718,4772766,4371814,3970862,3569910,5145527,6721143,8296760,8296760
6,122883,122883,122883,109714,96546,83377,70208,68432,66657,105474,144292,879718,1615145,1228857,842570,456282,69994,109952,149911,173160,196409,287830,379251,329404,279558,229712,179865,216598,253332,290065,290065
7,190799,190799,190799,153522,116244,78967,41690,44964,48237,43148,38059,49437,60815,57673,54530,51388,48246,36096,23947,22110,20272,19757,19242,19773,20304,20834,21365,19417,17470,15522,15522
