"id","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1,1245873,1245873,1245873,1347872,1449871,1551869,1653868,1344878,1035889,994899,953910,929880,905851,942384,978917,1015450,1051983,927019,802055,729297,656539,678576,700612,691135,681659,672183,662706,660776,658846,656916,656916
2,257294,257294,257294,247391,237489,227587,217684,214474,211265,208097,204931,218672,232413,239509,246606,253702,260798,211849,162900,154738,146577,146523,146469,140214,133959,127703,121448,118495,115541,112587,112587
3,2859634,2859634,2859634,2827203,2794772,2762341,2729910,2871345,3012781,3061186,3109591,3167742,3225894,3217425,3208955,3200485,3192016,3101682,3011347,2905326,2799306,3079120,3358935,3009199,2659463,2309727,1959992,2150088,2340185,2530282,2530282
4,386963,386963,386963,392333,397703,403073,408443,397348,386254,408916,431579,356173,280767,279660,278552,277444,276337,239135,201932,192650,183367,170632,157897,161976,166055,170134,174212,168703,163194,157684,157684
5,2204050,2204050,2204050,2181589,2159128,2136666,2114205,2259193,2404181,2326650,2249118,2668377,3087636,2982327,2877018,2771710,2666401,2285531,1904661,2079490,2254319,2951042,3647764,3640758,3633752,3626746,3619739,3353010,3086282,2819554,2819554
6,267051,267051,267051,256534,246016,235500,224982,199185,173388,171678,169969,202957,235944,217438,198932,180426,161920,134726,107532,89832,72133,72708,73284,70708,68134,65559,62984,57475,51965,46456,46456
7,157726,157726,157726,154732,151739,148745,145751,126207,106664,96355,86046,89737,93429,83237,73045,62853,52661,45611,38561,33060,27559,28559,29559,28967,28377,27786,27194,27100,27005,26910,26910
